NewGrade,NewScore,Part,Listing,Name,Category,Status,Qty,Orders,Sales,NetGross,HistMargin,PlatformMarginNew,PlatformPctNew,ListingRequiredTags,ListingRecommendedTags,TagHealth,ImageHealth,AvailabilityHealth,DeliverySpeedHealth,PriceHealth,IncidentReturnHealth,FeedbackCount,FeedbackDamage,PromoReadiness,PromoReason,NewReason,NewAction,Grade,Score,Gross,Deduction,Rating,Reviews,CR,Images,Units,Visits,AdSpend,AdSales,AdOrders,ROAS,PlatformMargin,PlatformPct,Reason,Action,RetailPriceNet,TotalCost,SPSpendNew,SPRevenueNew,SPOrdersNew,FeedbackThemes,FeedbackSample,PromoCount,AvgDiscount,PromoLift,CancelPO,HasNewReportMatch,IsInventoryAlias
N,0,T2398P152544,FC-800W,"71""H三层文件柜白",工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P251437,W9D-G-locker,9门更衣柜灰色,locker,,0,0,0.0,0.0,0.0,73.20394248100001,0.2091600973770679,0.5333333333333333,0.4614999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,349.99,276.786057519,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P403869,Bed-116-1,"黑色金属带床头板折叠床L190*W116*H33cm
75*46*17",床,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P413028,Pantry-09,白色金属上下对开中空下一抽K字储物柜,餐边柜,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P411963,CT-05,深胡桃木色铁木结合卷帘带层板升降矩形咖啡桌,咖啡桌,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P154419,VFC-3W,窄卡3抽白色,文件柜,,0,0,0.0,0.0,0.0,36.522869111000006,0.2213641378932056,0.7857142857142857,0.625,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,164.99,128.467130889,140.6,210.0,2.0,0,0,9.0,11.444444444444445,2.8407191274355825,0.0,True,True
N,0,T2398P480396,,"黑色金属中型货架01
总承重4000lbs",,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P272052,,专利款3抽窄卡-黑,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P350192,PT06-WH,白色上玻下铁对开门储物柜,餐边柜,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P342713,,蓝色金属单3门更衣柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P350190,PT04-WH,白色金属上对开下2抽压型储物柜,餐边柜,,0,0,0.0,0.0,0.0,65.792650721,0.2530583896342167,0.7917000000000001,0.6842,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,259.99,194.197349279,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P354184,CT-02,火烧云钢木半开合咖啡桌,咖啡桌,,0,0,0.0,0.0,0.0,78.311920423,0.3346806291850079,0.8889,1.0,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,233.99,155.678079577,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P411961,CT-03,深胡桃木色铁木结合半开合推拉卷帘带层板圆型咖啡桌,咖啡桌,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P154452,LFC-4W,宽卡4抽白色,文件柜,,0,0,0.0,0.0,0.0,62.499056145,0.2232188869066752,0.8214285714285714,0.7082999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,279.99,217.490943855,20.55,0.0,0.0,0,0,4.0,11.0,0.7612107623318385,0.0,True,True
N,0,T2398P222833,TOOL-A05,套色压型-上一抽下对开工具推车,工具,,0,0,0.0,0.0,0.0,28.74677685200001,0.1513067890520554,0.9167,0.1052999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,189.99,161.243223148,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P438827,,黑色铁木结合柜门带插座掀盖唱片桌,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P442676,P442676-BC,白色金属下对开门上四镂空书柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P306288,5T-wangge,网格货架,,,0,0,0.0,0.0,0.0,25.28263930899999,0.2198681564396903,0.75,0.85,RED,GREEN,GREEN,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,114.99,89.707360691,9.73,0.0,0.0,0,0,1.0,12.0,0.0,0.0,True,True
N,0,T2398P222831,TOOL-A04,套色压型-对开门工具推车,工具,,0,0,0.0,0.0,0.0,24.662293511,0.1485769836194951,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,165.99,141.327706489,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P350187,PT01-WH,白色压型对开门餐厨柜,餐边柜,,0,0,0.0,0.0,0.0,53.52085551500002,0.2512834194797879,0.7917000000000001,0.6315999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,212.99,159.469144485,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P313238,8T-Kayak,,,,0,0,0.0,0.0,0.0,57.20298679800001,0.2043036779813565,0.9048,0.9091,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,279.99,222.787013202,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P151998,W6D-G-locker,6门更衣柜灰色,locker,,0,0,0.0,0.0,0.0,70.55020677800002,0.2106039188572793,0.5333333333333333,0.4614999999999999,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,334.99,264.439793222,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P236613,TOOL-B03,黑色常规-对开门工具柜,工具,,0,0,0.0,0.0,0.0,24.096180168000014,0.147838396024296,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,162.99,138.893819832,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P310005,VFC-4W-wheel,窄四白带轮子套装,文件柜,,0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P152545,FC-800B,"71""H三层文件柜黑",工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P182179,LFC-5W,宽卡5抽白色,文件柜,,0,0,0.0,0.0,0.0,66.83382482600001,0.2088622295259227,0.8214285714285714,0.7082999999999999,RED,GREEN,RED,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,319.99,253.156175174,0.0,0.0,0.0,0,0,1.0,10.0,1.0,0.0,True,True
N,0,T2398P310088,VFC-5W-wheel,窄五白带轮子套装,文件柜,,0,0,0.0,0.0,0.0,0.0,0.0,0.8214285714285714,0.4167,RED,GREEN,,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P442672,P442672-Too-8,黑色金属上三抽下对开工具推车,工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P413030,Dresser-02,白色金属九抽斗柜,Dresser,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P411962,CT-04,深胡桃木色铁木结合半开合半升降带层板圆型咖啡桌,咖啡桌,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P465999,,黑色金属左分格右挂杆工具柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P354182,CT-3ps,3件套-黑色玻璃钢制花边咖啡桌,咖啡桌,,0,0,0.0,0.0,0.0,108.459774533,0.3286759433104033,0.8056,0.875,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,329.99,221.530225467,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P403870,Bed-116,"黑色金属不带床头板折叠床L190*W116*H33cm
75*46*17",床,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P350188,PT02-WH,白色压型上玻下铁中空对开门储物柜餐厨柜,餐边柜,,0,0,0.0,0.0,0.0,63.21175591300002,0.2528571379375176,0.9167,0.9474,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,249.99,186.778244087,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P285652,W3D-B-locker 待上架变体,3门更衣柜黑色,locker,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P282152,W9D-B-locker待上架变体,9门更衣柜黑色,locker,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P154425,VFC-5W,窄卡5抽白色,文件柜,,0,0,0.0,0.0,0.0,52.51548852600001,0.2188236531772157,0.8929,0.9583,RED,GREEN,GREEN,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,239.99,187.474511474,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P403868,Bed-78,"黑色金属带床垫带储物袋折叠床L190*W78*H33cm
75*31*17",床,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P465998,,黑色金属上下对开中一抽带轮工具柜,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P438826,,胡桃木色铁木两抽屉带铁架唱片桌,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
N,0,T2398P286673,5T-Niudun,,,,0,0,0.0,0.0,0.0,25.57604550699999,0.2325306437585234,0.875,0.9,RED,GREEN,RED,,,GREEN,0.0,0.0,库存对照行不单独决策,该行是仓库/库存SKU映射，主决策以对应销售SKU为准,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,109.99,84.413954493,0.0,0.0,0.0,0,0,3.0,11.0,1.0,0.0,True,True
N,0,T2398P236505,TOOL-A02,套色压型-半对开门工具,工具,,0,0,0.0,0.0,0.0,21.474285233000003,0.1491373375442739,0.0,0.0,RED,GREEN,RED,,,GREEN,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,143.99,122.515714767,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,True,False
N,0,T2398P407327,TOOL-M07,黑色金属上对开下抽屉带轮工具柜,工具,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,新品不进大促,只允许小预算测款，先补基础Listing和价格口径,无历史订单/销售记录，按新品观察,新品/无历史：只补基础 Listing 和价格口径；不上大促，广告日预算小额测 7 天，有订单再升级。,N,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,无历史订单/销售记录，按新品观察,小预算测款，先补图文与基础价格口径,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False
